product_id,product_name,brand,category_id,seller_id,list_price,weight_kg,is_discontinued
P001086,Fjord Filtre à air Nomade,Fjord,CAT036,S0528,284.06,10.909,false
P001087,Meridian Lampe Classic,Meridian,CAT006,S0140,167.31,4.275,false
P001088,Alvora Sneakers Ultra,Alvora,CAT017,S0024,52.40,10.609,false
P001089,Orbit Tapis de yoga Nomade,Orbit,CAT025,S0279,154.12,8.890,false
P001090,Nordis Manuel Premium,Nordis,CAT034,S0411,94.53,9.396,false
P001091,Zephyr Nettoyant jantes Éco,Zephyr,CAT038,S0464,21.26,0.574,false
P001092,Alvora Lampe Classic,Alvora,CAT006,S0375,39.73,4.841,false
P001093,Granit Vinyle Essentiel,Granit,CAT034,S0063,31.26,2.096,false
P001094,Ember Casque Premium,Ember,CAT009,S0259,88.69,6.463,true
P001095,Bexon Chargeur Classic,Bexon,CAT012,S0481,167.85,11.794,false
P001096,Zephyr Écharpe Essentiel,Zephyr,CAT014,S0028,58.76,8.405,false
P001097,Cirrus Enceinte Classic,Cirrus,CAT010,S0569,31.91,11.872,false
P001098,Fjord Lampe Premium,Fjord,CAT005,S0302,210.53,11.840,false
P001099,Halcyon Palette Nomade,Halcyon,CAT022,S0289,242.01,4.392,false
P001100,Zephyr Housse de couette Compact,Zephyr,CAT001,S0589,12.57,8.145,false
P001101,Windrow Housse de couette XL,Windrow,CAT005,S0126,123.48,5.477,false
P001102,Solstice Figurine Ultra,Solstice,CAT029,S0196,186.81,9.329,true
P001103,Lumen Trottinette Éco,Lumen,CAT028,S0330,9.30,7.853,false
P001104,Orbit Sac de sport Nomade,Orbit,CAT027,S0208,52.58,9.046,false
P001105,Rivage Sac à main Éco,Rivage,CAT014,S0212,20.49,4.101,false
P001106,Pallas Beau livre Classic,Pallas,CAT034,S0545,128.21,9.562,false
P001107,Zephyr Bâche Compact,Zephyr,CAT036,S0022,181.79,10.930,true
P001108,Kestrel Enceinte Signature,Kestrel,CAT007,S0486,56.06,11.470,false
P001109,Lumen Chargeur Ultra,Lumen,CAT007,S0276,36.65,11.804,false
P001110,Windrow Ceinture XL,Windrow,CAT015,S0456,6.07,11.593,false
P001111,Orbit Roman Premium,Orbit,CAT035,S0026,70.97,2.156,false
P001112,Meridian Trottinette Classic,Meridian,CAT029,S0549,73.16,6.725,false
P001113,Bexon Manuel Compact,Bexon,CAT035,S0472,55.72,9.522,false
P001114,Ursa Enceinte Pro,Ursa,CAT009,S0243,17.71,11.332,false
P001115,Quartz Filtre à air Nomade,Quartz,CAT039,S0384,34.38,2.577,false
P001116,Fjord Set de couverts Signature,Fjord,CAT005,S0093,36.39,10.404,false
P001117,Vertex Figurine Nomade,Vertex,CAT028,S0274,25.15,5.802,true
P001118,Vertex Brosse Éco,Vertex,CAT019,S0195,44.31,11.576,false
P001119,Lumen Gourde Nomade,Lumen,CAT026,S0582,48.87,7.095,false
P001120,Ivory Bouilloire Pro,Ivory,CAT001,S0089,75.68,9.299,true
P001121,Kestrel Arrosoir Nomade,Kestrel,CAT006,S0490,86.40,1.671,false
P001122,Rivage Roman Nomade,Rivage,CAT034,S0577,200.38,11.128,false
P001123,Delvia Sac de sport Classic,Delvia,CAT023,S0033,165.61,7.399,false
P001124,Granit Nettoyant jantes XL,Granit,CAT036,S0058,136.12,9.042,false
P001125,Juniper Brosse Compact,Juniper,CAT022,S0595,118.41,5.152,false
P001126,Rivage Clavier Essentiel,Rivage,CAT012,S0071,29.74,7.215,false
P001127,Quartz Coffret BD Premium,Quartz,CAT035,S0141,115.83,5.344,false
P001128,Granit Chaussures de trail XL,Granit,CAT027,S0325,36.05,8.928,false
P001129,Bexon Veste Premium,Bexon,CAT017,S0024,75.71,4.117,false
P001130,Vertex Manuel Pro,Vertex,CAT032,S0358,188.86,2.813,false
P001131,Alvora Gourde Ultra,Alvora,CAT027,S0330,216.77,0.711,false
P001132,Quartz Souris Nomade,Quartz,CAT008,S0421,280.77,2.018,false
P001133,Delvia Veste Nomade,Delvia,CAT015,S0375,76.24,3.775,true
P001134,Orbit Filtre à air Classic,Orbit,CAT037,S0330,64.82,4.078,false
P001135,Windrow Montre Essentiel,Windrow,CAT017,S0074,20.61,10.634,false
P001136,Cirrus Clé à cliquet Premium,Cirrus,CAT038,S0542,56.31,11.407,false
P001137,Ivory Jeu de plateau Ultra,Ivory,CAT031,S0366,61.75,11.476,false
P001138,Orbit Cube éducatif Premium,Orbit,CAT030,S0591,13.47,10.256,false
P001139,Ivory Lampe Essentiel,Ivory,CAT001,S0178,39.15,7.986,false
P001140,Cirrus Sneakers Essentiel,Cirrus,CAT016,S0250,31.63,1.853,false
P001141,Alvora Roman Éco,Alvora,CAT035,S0211,182.43,10.035,false
P001142,Zephyr Enceinte Ultra,Zephyr,CAT011,S0066,184.94,2.525,true
P001143,Terra Brosse XL,Terra,CAT020,S0318,57.41,8.254,false
P001144,Ember Cube éducatif XL,Ember,CAT029,S0274,69.56,7.262,false
P001145,Kestrel Coffret BD Signature,Kestrel,CAT032,S0318,268.85,0.333,false
P001146,Cirrus Set de couverts XL,Cirrus,CAT002,S0316,101.90,2.228,false
P001147,Halcyon Poêle XL,Halcyon,CAT005,S0564,17.67,4.084,false
P001148,Ivory Perceuse Premium,Ivory,CAT036,S0528,69.01,11.437,false
P001149,Rivage Peluche Ultra,Rivage,CAT030,S0597,109.63,2.278,false
P001150,Bexon Bouilloire Ultra,Bexon,CAT005,S0514,83.65,10.134,false
P001151,Nordis Gourde XL,Nordis,CAT027,S0256,120.99,0.106,false
P001152,Pallas Sneakers XL,Pallas,CAT014,S0545,38.84,3.043,false
P001153,Ursa Bâche XL,Ursa,CAT038,S0397,75.63,7.805,false
P001154,Alvora Eau de toilette Signature,Alvora,CAT019,S0145,187.51,10.945,false
P001155,Zephyr Veste Premium,Zephyr,CAT015,S0107,146.47,2.606,false
P001156,Nordis Webcam Signature,Nordis,CAT012,S0512,94.89,1.605,false
P001157,Windrow Shampooing Premium,Windrow,CAT022,S0576,68.55,7.261,false
P001158,Halcyon Montre Éco,Halcyon,CAT013,S0064,270.59,11.245,false
P001159,Orbit Coffret BD Nomade,Orbit,CAT034,S0496,74.72,1.074,false
P001160,Terra Arrosoir Nomade,Terra,CAT006,S0025,75.47,7.762,false
P001161,Bexon Eau de toilette Éco,Bexon,CAT020,S0455,34.49,7.165,false
P001162,Bexon Roman Pro,Bexon,CAT032,S0397,60.43,9.953,false
P001163,Pallas Tapis de yoga Pro,Pallas,CAT027,S0385,22.17,1.069,false
P001164,Vertex Crème hydratante Éco,Vertex,CAT019,S0217,69.75,2.464,false
P001165,Vertex Jeu de plateau Pro,Vertex,CAT028,S0461,42.45,1.841,false
P001166,Cirrus Crème hydratante Compact,Cirrus,CAT021,S0555,16.37,2.883,false
P001167,Alvora Perceuse Compact,Alvora,CAT038,S0238,33.72,8.728,false
P001168,Juniper Étagère Essentiel,Juniper,CAT001,S0519,68.05,1.241,false
P001169,Zephyr Lampe Classic,Zephyr,CAT003,S0329,89.48,10.532,false
P001170,Granit Sneakers Nomade,Granit,CAT015,S0441,77.32,10.128,false
P001171,Zephyr Montre Éco,Zephyr,CAT014,S0523,229.90,2.729,false
P001172,Pallas Puzzle Pro,Pallas,CAT030,S0257,32.83,5.793,false
P001173,Fjord Jeu de plateau Premium,Fjord,CAT028,S0549,33.67,9.524,false
P001174,Meridian Housse de couette Compact,Meridian,CAT001,S0452,256.08,8.565,false
P001175,Ivory Sac à main Premium,Ivory,CAT015,S0179,187.21,6.635,false
P001176,Orbit Nettoyant jantes Classic,Orbit,CAT036,S0007,60.88,3.099,false
P001177,Rivage Shampooing Classic,Rivage,CAT018,S0253,46.81,8.316,false
P001178,Delvia Ceinture Compact,Delvia,CAT017,S0365,54.24,1.029,false
P001179,Vertex Set de couverts XL,Vertex,CAT004,S0302,57.91,5.875,false
P001180,Orbit Chemise Signature,Orbit,CAT017,S0565,25.84,2.600,false
P001181,Lumen Bâche Compact,Lumen,CAT038,S0553,90.95,9.001,false
P001182,Alvora Eau de toilette Signature,Alvora,CAT022,S0505,48.48,11.727,false
P001183,Granit Arrosoir Premium,Granit,CAT002,S0360,22.93,4.876,false
P001184,Windrow Chargeur Pro,Windrow,CAT007,S0448,151.30,2.403,false
P001185,Rivage Webcam Premium,Rivage,CAT008,S0532,92.61,7.940,false
P001186,Bexon Vinyle Nomade,Bexon,CAT035,S0110,21.95,6.720,false
P001187,Fjord Sac à main Classic,Fjord,CAT017,S0179,56.51,1.765,true
P001188,Granit Trottinette Nomade,Granit,CAT031,S0328,42.63,11.259,false
P001189,Fjord Enceinte Nomade,Fjord,CAT007,S0231,93.25,5.751,false
P001190,Granit Poêle Compact,Granit,CAT002,S0122,105.51,3.015,false
P001191,Orbit Enceinte Éco,Orbit,CAT010,S0459,165.18,5.911,false
P001192,Ursa Poêle Pro,Ursa,CAT002,S0592,19.23,8.836,false
P001193,Quartz Set de couverts Signature,Quartz,CAT003,S0006,38.05,7.629,false
P001194,Meridian Chargeur Nomade,Meridian,CAT009,S0581,65.87,5.253,false
P001195,Nordis Set de couverts Éco,Nordis,CAT002,S0302,68.31,1.418,false
P001196,Juniper Bouilloire Essentiel,Juniper,CAT005,S0397,55.30,5.639,false
P001197,Solstice Casque vélo XL,Solstice,CAT027,S0403,87.37,11.826,true
P001198,Halcyon Vinyle Pro,Halcyon,CAT032,S0082,5.58,9.696,false
P001199,Fjord Filtre à air Essentiel,Fjord,CAT038,S0033,214.71,2.578,false
P001200,Fjord Tapis de yoga Compact,Fjord,CAT024,S0528,61.89,10.381,true
P001201,Halcyon Sneakers Nomade,Halcyon,CAT015,S0228,7.97,4.034,true
P001202,Solstice Puzzle Essentiel,Solstice,CAT028,S0470,76.90,4.274,false
P001203,Rivage Coffret BD Signature,Rivage,CAT033,S0053,31.00,1.466,false
P001204,Zephyr Eau de toilette XL,Zephyr,CAT021,S0052,24.88,5.911,true
P001205,Halcyon Casque Éco,Halcyon,CAT009,S0065,58.58,1.776,false
P001206,Ursa Lampe Nomade,Ursa,CAT001,S0420,187.01,4.561,false
P001207,Alvora Bouilloire Signature,Alvora,CAT006,S0025,15.29,5.364,false
P001208,Fjord Lampe Essentiel,Fjord,CAT004,S0089,210.43,10.079,false
P001209,Quartz Coffret BD Premium,Quartz,CAT033,S0224,65.39,6.412,false
P001210,Zephyr Montre Signature,Zephyr,CAT017,S0444,41.85,5.342,false
P001211,Kestrel Sac à main Essentiel,Kestrel,CAT016,S0197,42.30,4.263,false
P001212,Lumen Cube éducatif Ultra,Lumen,CAT028,S0591,22.70,11.932,false
P001213,Juniper Coffret BD Éco,Juniper,CAT032,S0304,11.54,8.942,false
P001214,Terra Beau livre Premium,Terra,CAT033,S0392,52.46,0.356,false
P001215,Terra Étagère Pro,Terra,CAT004,S0199,127.05,8.751,false
P001216,Quartz Set de couverts Signature,Quartz,CAT002,S0158,158.94,6.151,false
P001217,Bexon Nettoyant jantes Signature,Bexon,CAT037,S0007,70.51,10.069,false
P001218,Rivage Nettoyant jantes Signature,Rivage,CAT038,S0216,199.97,1.833,false
P001219,Cirrus Étagère Nomade,Cirrus,CAT001,S0407,46.03,7.917,false
P001220,Terra Peluche Pro,Terra,CAT031,S0304,62.41,10.022,false
P001221,Meridian Housse de couette Premium,Meridian,CAT002,S0112,228.52,6.186,false
P001222,Lumen Set de couverts Essentiel,Lumen,CAT001,S0475,91.25,2.435,false
P001223,Meridian Filtre à air Compact,Meridian,CAT036,S0048,23.22,11.119,false
P001224,Ivory Gourde Signature,Ivory,CAT027,S0088,87.22,8.615,true
P001225,Cirrus Peluche Classic,Cirrus,CAT031,S0205,10.09,4.157,false
P001226,Quartz Coffret BD Classic,Quartz,CAT034,S0104,56.24,9.721,false
P001227,Ivory Poêle Compact,Ivory,CAT006,S0306,85.50,9.314,true
P001228,Fjord Souris XL,Fjord,CAT008,S0222,39.80,2.267,false
P001229,Meridian Chemise Compact,Meridian,CAT017,S0331,16.33,3.609,false
P001230,Quartz Cube éducatif Classic,Quartz,CAT030,S0385,81.08,10.878,true
P001231,Rivage Montre Signature,Rivage,CAT013,S0403,42.03,3.520,false
P001232,Ember Sérum XL,Ember,CAT021,S0101,25.24,2.068,false
P001233,Ivory Palette Premium,Ivory,CAT021,S0453,34.22,10.664,false
P001234,Nordis Souris Ultra,Nordis,CAT008,S0512,87.30,11.341,false
P001235,Ember Chargeur Compact,Ember,CAT010,S0009,65.75,8.221,true
P001236,Solstice Sac de sport Éco,Solstice,CAT024,S0376,5.13,10.652,false
P001237,Quartz Nettoyant jantes Classic,Quartz,CAT039,S0571,94.50,4.757,false
P001238,Halcyon Jeu de plateau Éco,Halcyon,CAT031,S0372,137.94,10.885,false
P001239,Granit Shampooing Pro,Granit,CAT022,S0200,54.08,3.582,false
P001240,Terra Housse de couette Premium,Terra,CAT005,S0127,21.80,10.130,false
P001241,Nordis Set de couverts XL,Nordis,CAT003,S0083,68.49,9.939,false
P001242,Meridian Sneakers Signature,Meridian,CAT015,S0465,104.55,1.935,false
P001243,Terra Manuel XL,Terra,CAT034,S0267,84.27,0.482,false
P001244,Granit Roman Éco,Granit,CAT035,S0116,23.12,4.494,false
P001245,Halcyon Housse de couette Pro,Halcyon,CAT002,S0277,15.24,0.844,false
P001246,Halcyon Beau livre Ultra,Halcyon,CAT034,S0139,277.44,1.762,false
P001247,Rivage Coffret BD Ultra,Rivage,CAT034,S0315,130.01,9.032,false
P001248,Nordis Coffret BD Nomade,Nordis,CAT033,S0282,172.71,10.795,false
P001249,Halcyon Ceinture Éco,Halcyon,CAT013,S0044,51.73,1.708,false
P001250,Quartz Brosse Classic,Quartz,CAT021,S0122,152.42,5.566,false
P001251,Zephyr Tapis de yoga Premium,Zephyr,CAT027,S0560,163.35,10.423,false
P001252,Alvora Sneakers Pro,Alvora,CAT017,S0282,37.18,8.939,false
P001253,Quartz Crème hydratante Éco,Quartz,CAT018,S0580,36.24,9.064,false
P001254,Quartz Chemise Premium,Quartz,CAT016,S0059,63.23,7.708,true
P001255,Halcyon Casque vélo Compact,Halcyon,CAT026,S0395,68.02,7.828,false
P001256,Meridian Bâche Compact,Meridian,CAT037,S0251,64.82,4.320,false
P001257,Rivage Figurine Signature,Rivage,CAT030,S0149,81.68,4.172,false
P001258,Fjord Peluche Ultra,Fjord,CAT031,S0510,18.54,0.173,false
P001259,Bexon Crème hydratante Pro,Bexon,CAT019,S0113,82.91,7.136,false
P001260,Vertex Sérum Premium,Vertex,CAT019,S0049,224.97,9.524,false
P001261,Ivory Cube éducatif Signature,Ivory,CAT030,S0591,54.65,10.257,false
P001262,Solstice Tapis de yoga Premium,Solstice,CAT027,S0103,55.99,2.860,false
P001263,Windrow Écharpe XL,Windrow,CAT013,S0545,7.20,1.193,false
P001264,Delvia Sérum Nomade,Delvia,CAT018,S0049,77.03,2.646,false
P001265,Pallas Vinyle Compact,Pallas,CAT035,S0053,52.27,2.654,false
P001266,Juniper Set de couverts Pro,Juniper,CAT006,S0487,25.44,2.377,false
P001267,Ursa Gourde Ultra,Ursa,CAT023,S0088,58.06,3.738,false
P001268,Terra Set de couverts Éco,Terra,CAT006,S0206,19.51,7.151,false
P001269,Windrow Vinyle Essentiel,Windrow,CAT035,S0028,81.68,11.921,true
P001270,Zephyr Peluche Ultra,Zephyr,CAT031,S0179,9.05,2.527,false
P001271,Solstice Étagère Essentiel,Solstice,CAT005,S0046,91.60,11.738,false
P001272,Ursa Sneakers Ultra,Ursa,CAT013,S0080,69.48,7.942,false
P001273,Kestrel Casque vélo Ultra,Kestrel,CAT027,S0042,57.48,2.945,false
P001274,Solstice Bouilloire Essentiel,Solstice,CAT006,S0274,116.86,5.371,false
P001275,Ivory Sérum Compact,Ivory,CAT019,S0540,59.59,1.207,false
P001276,Meridian Housse de couette Compact,Meridian,CAT004,S0393,13.89,10.172,false
P001277,Nordis Jeu de plateau Éco,Nordis,CAT028,S0337,25.20,7.954,false
P001278,Rivage Sérum Classic,Rivage,CAT019,S0318,234.81,5.062,false
P001279,Nordis Sérum Nomade,Nordis,CAT018,S0102,5.82,9.424,false
P001280,Lumen Figurine Nomade,Lumen,CAT028,S0446,50.32,4.880,false
P001281,Lumen Trottinette Essentiel,Lumen,CAT028,S0520,46.33,10.338,false
P001282,Delvia Beau livre Pro,Delvia,CAT034,S0116,168.19,5.340,false
P001283,Cirrus Sneakers Signature,Cirrus,CAT013,S0347,61.50,9.474,false
P001284,Halcyon Arrosoir Premium,Halcyon,CAT004,S0350,79.86,4.224,false
P001285,Ivory Roman Nomade,Ivory,CAT034,S0060,151.14,5.780,false
P001286,Vertex Trottinette Essentiel,Vertex,CAT029,S0550,53.82,8.516,false
P001287,Cirrus Souris Signature,Cirrus,CAT008,S0065,206.74,7.599,false
P001288,Halcyon Chaussures de trail Premium,Halcyon,CAT023,S0263,54.72,4.470,false
P001289,Nordis Bouilloire Classic,Nordis,CAT003,S0008,36.81,1.591,false
P001290,Windrow Clé à cliquet Éco,Windrow,CAT037,S0240,83.33,4.182,false
P001291,Juniper Poêle XL,Juniper,CAT002,S0036,35.41,4.162,false
P001292,Meridian Lampe Éco,Meridian,CAT005,S0226,29.13,10.947,false
P001293,Alvora Chargeur Classic,Alvora,CAT011,S0038,133.47,4.162,false
P001294,Nordis Beau livre Premium,Nordis,CAT034,S0325,126.18,4.200,false
P001295,Kestrel Set de couverts Éco,Kestrel,CAT004,S0212,39.86,4.439,false
P001296,Halcyon Perceuse Pro,Halcyon,CAT038,S0305,52.21,8.710,false
P001297,Ember Set de couverts XL,Ember,CAT006,S0409,27.33,8.875,true
P001298,Vertex Eau de toilette Nomade,Vertex,CAT020,S0443,92.39,9.909,false
P001299,Ivory Palette Nomade,Ivory,CAT019,S0237,75.50,7.598,false
P001300,Granit Brosse Signature,Granit,CAT022,S0318,79.70,0.383,false
P001301,Terra Puzzle Compact,Terra,CAT031,S0005,87.31,10.496,false
P001302,Orbit Montre Essentiel,Orbit,CAT017,S0555,79.20,2.767,false
P001303,Vertex Palette Essentiel,Vertex,CAT021,S0489,74.75,1.068,false
P001304,Bexon Crème hydratante Classic,Bexon,CAT021,S0533,53.96,11.031,false
P001305,Ivory Manuel Premium,Ivory,CAT032,S0359,39.67,2.617,false
P001306,Bexon Manuel XL,Bexon,CAT033,S0476,159.98,3.587,false
P001307,Meridian Étagère Pro,Meridian,CAT005,S0189,105.20,8.428,false
P001308,Solstice Bouilloire Ultra,Solstice,CAT006,S0083,79.57,9.984,false
P001309,Pallas Sérum Nomade,Pallas,CAT020,S0507,18.22,11.984,true
P001310,Meridian Sérum Compact,Meridian,CAT018,S0076,14.69,3.482,false
P001311,Fjord Manuel Pro,Fjord,CAT035,S0583,284.69,9.425,false
P001312,Bexon Cube éducatif Signature,Bexon,CAT030,S0260,15.18,11.005,true
P001313,Rivage Trottinette Éco,Rivage,CAT030,S0461,114.75,11.780,true
P001314,Zephyr Bâche Premium,Zephyr,CAT038,S0348,58.06,2.380,false
P001315,Solstice Haltères Essentiel,Solstice,CAT026,S0306,35.29,4.484,false
P001316,Juniper Brosse XL,Juniper,CAT020,S0100,28.49,10.499,false
P001317,Bexon Tapis de yoga Ultra,Bexon,CAT023,S0233,167.63,0.115,false
P001318,Alvora Beau livre Signature,Alvora,CAT034,S0469,20.41,5.915,false
P001319,Juniper Trottinette Éco,Juniper,CAT030,S0280,51.08,11.828,false
P001320,Nordis Crème hydratante Pro,Nordis,CAT019,S0273,15.06,9.184,false
P001321,Zephyr Chargeur Nomade,Zephyr,CAT012,S0029,52.62,5.830,false
P001322,Quartz Filtre à air Classic,Quartz,CAT039,S0542,70.52,8.110,false
P001323,Vertex Souris Compact,Vertex,CAT007,S0567,61.01,2.474,false
P001324,Zephyr Lampe Pro,Zephyr,CAT006,S0466,83.29,3.039,false
P001325,Orbit Chaussures de trail Essentiel,Orbit,CAT025,S0031,84.13,0.751,false
P001326,Nordis Set de couverts Pro,Nordis,CAT002,S0529,30.31,9.674,false
P001327,Halcyon Chaussures de trail Essentiel,Halcyon,CAT023,S0088,84.31,2.657,false
P001328,Lumen Lampe Classic,Lumen,CAT005,S0522,209.37,1.770,false
P001329,Delvia Gourde Ultra,Delvia,CAT026,S0330,46.99,4.329,false
P001330,Meridian Clé à cliquet XL,Meridian,CAT038,S0023,79.62,6.645,false
P001331,Bexon Montre Ultra,Bexon,CAT013,S0410,7.88,4.599,false
P001332,Vertex Lampe Premium,Vertex,CAT003,S0502,106.69,3.163,false
P001333,Ivory Veste Éco,Ivory,CAT016,S0469,251.18,7.832,false
P001334,Ursa Sérum Nomade,Ursa,CAT018,S0105,82.83,11.552,false
P001335,Halcyon Chaussures de trail XL,Halcyon,CAT023,S0490,52.14,11.172,false
P001336,Ursa Filtre à air Compact,Ursa,CAT038,S0571,37.39,6.375,false
P001337,Vertex Roman Premium,Vertex,CAT032,S0298,63.28,2.084,false
P001338,Orbit Beau livre Compact,Orbit,CAT034,S0491,92.24,5.221,false
P001339,Terra Vinyle Compact,Terra,CAT034,S0467,43.50,9.012,false
P001340,Vertex Figurine Signature,Vertex,CAT029,S0206,63.15,0.965,false
P001341,Ivory Chemise XL,Ivory,CAT015,S0434,250.71,4.881,false
P001342,Terra Clé à cliquet XL,Terra,CAT036,S0268,71.22,2.054,false
P001343,Rivage Sérum Essentiel,Rivage,CAT021,S0552,91.90,8.159,false
P001344,Zephyr Peluche Ultra,Zephyr,CAT030,S0386,50.10,11.106,false
P001345,Zephyr Nettoyant jantes Signature,Zephyr,CAT036,S0443,46.09,1.269,false
P001346,Rivage Palette Premium,Rivage,CAT020,S0126,123.26,5.993,false
P001347,Alvora Tapis de yoga Signature,Alvora,CAT023,S0331,5.55,3.123,false
P001348,Nordis Poêle Éco,Nordis,CAT005,S0518,72.68,7.184,false
P001349,Bexon Tapis de yoga Premium,Bexon,CAT027,S0043,79.39,11.379,false
P001350,Alvora Bouilloire Signature,Alvora,CAT001,S0352,67.77,1.764,false
P001351,Vertex Nettoyant jantes Premium,Vertex,CAT038,S0099,9.67,1.838,false
P001352,Ember Filtre à air Premium,Ember,CAT037,S0166,82.69,11.097,false
P001353,Juniper Figurine Compact,Juniper,CAT031,S0149,70.58,1.783,false
P001354,Bexon Eau de toilette Compact,Bexon,CAT019,S0273,52.30,10.554,false
P001355,Halcyon Chargeur Classic,Halcyon,CAT008,S0578,81.15,11.978,false
P001356,Halcyon Perceuse XL,Halcyon,CAT038,S0111,60.01,1.672,false
P001357,Cirrus Crème hydratante Premium,Cirrus,CAT019,S0595,36.92,10.458,false
P001358,Rivage Vinyle Premium,Rivage,CAT033,S0139,166.00,11.651,false
P001359,Granit Sac à main XL,Granit,CAT016,S0464,122.30,11.309,false
P001360,Quartz Souris Signature,Quartz,CAT007,S0013,50.09,9.789,false
P001361,Halcyon Arrosoir Éco,Halcyon,CAT006,S0420,8.37,8.631,false
P001362,Halcyon Montre Ultra,Halcyon,CAT017,S0399,65.63,4.130,false
P001363,Cirrus Beau livre Classic,Cirrus,CAT035,S0016,195.15,5.586,false
P001364,Halcyon Écharpe Nomade,Halcyon,CAT013,S0117,96.78,5.474,false
P001365,Alvora Sac de sport Signature,Alvora,CAT024,S0490,17.12,6.520,false
P001366,Terra Tapis de yoga Signature,Terra,CAT027,S0187,53.17,8.004,false
P001367,Cirrus Beau livre Nomade,Cirrus,CAT034,S0004,10.86,9.614,false
P001368,Quartz Jeu de plateau Signature,Quartz,CAT029,S0180,75.59,10.792,false
P001369,Solstice Tapis de yoga Nomade,Solstice,CAT024,S0557,86.27,4.875,false
P001370,Halcyon Chaussures de trail Nomade,Halcyon,CAT024,S0057,28.82,11.768,false
P001371,Lumen Casque Signature,Lumen,CAT009,S0468,97.43,11.375,false
P001372,Delvia Tapis de yoga Premium,Delvia,CAT023,S0507,151.46,8.334,false
P001373,Vertex Roman Classic,Vertex,CAT035,S0467,31.97,2.388,false
P001374,Lumen Montre connectée Premium,Lumen,CAT007,S0230,64.38,9.365,false
P001375,Halcyon Poêle Signature,Halcyon,CAT006,S0535,54.97,8.010,false
P001376,Vertex Shampooing Essentiel,Vertex,CAT020,S0122,145.12,11.397,true
P001377,Kestrel Arrosoir Signature,Kestrel,CAT004,S0340,20.28,1.501,false
P001378,Terra Bouilloire Compact,Terra,CAT005,S0083,34.11,7.660,false
P001379,Ember Perceuse XL,Ember,CAT038,S0166,38.41,1.813,true
P001380,Delvia Clavier Classic,Delvia,CAT007,S0035,43.63,10.174,false
P001381,Fjord Sac à main Ultra,Fjord,CAT017,S0182,71.73,1.518,true
P001382,Fjord Montre connectée Ultra,Fjord,CAT007,S0249,250.58,8.058,true
P001383,Pallas Enceinte Éco,Pallas,CAT009,S0248,70.78,1.782,false
P001384,Meridian Roman Éco,Meridian,CAT035,S0379,47.25,2.893,false
P001385,Cirrus Housse de couette Éco,Cirrus,CAT002,S0390,22.08,5.015,false
